identifier	altId	text	transType	isPunc	isPrimary
440160110101	the-1	the		False	True
440160110111	following-1	following		False	True
440160110121	day-1	day		False	True
440160110131	on-1	on		False	True
440160110141	to-2	to		False	True
440160110151	Neapolis-1	Neapolis		False	True
440160110161	.-1	.		True	False
440160120011	From-1	From		False	True
440160120021	there-1	there		False	True
440160120031	we-1	we		False	True
440160120041	went-1	went		False	True
440160120051	to-1	to		False	True
440160120061	the-1	the		False	True
440160120071	Roman-1	Roman		False	True
440160120081	colony-1	colony		False	True
440160120091	of-1	of		False	True
440160120101	Philippi-1	Philippi		False	True
440160120111	,-1	,		True	False
440160120121	the-1	the		False	True
440160120131	leading-1	leading		False	True
440160120141	city-1	city		False	True
440160120151	of-2	of		False	True
440160120161	that-1	that		False	True
440160120171	district-1	district		False	True
440160120181	of-3	of		False	True
440160120191	Macedonia-1	Macedonia		False	True
440160120201	.-1	.		True	False
440160120211	And-1	And		False	True
440160120221	we-1	we		False	True
440160120231	stayed-1	stayed		False	True
440160120241	there-1	there		False	True
440160120251	several-1	several		False	True
440160120261	days-1	days		False	True
440160120271	.-2	.		True	False
440160130011	On-1	On		False	True
440160130021	the-1	the		False	True
440160130031	Sabbath-1	Sabbath		False	True
440160130041	we-1	we		False	True
440160130051	went-1	went		False	True
440160130061	outside-1	outside		False	True
440160130071	the-2	the		False	True
440160130081	city-1	city		False	True
440160130091	gate-1	gate		False	True
440160130101	along-1	along		False	True
440160130111	the-1	the		False	True
440160130121	river-1	river		False	True
440160130131	,-1	,		True	False
440160130141	where-1	where		False	True
440160130151	it-1	it		False	True
440160130161	was-1	was		False	True
440160130171	customary-1	customary		False	True
440160130181	to-1	to		False	True
440160130191	find-1	find		False	True
440160130201	a-1	a		False	True
440160130211	place-1	place		False	True
440160130221	of-1	of		False	True
440160130231	prayer-1	prayer		False	True
440160130241	.-1	.		True	False
440160130251	After-1	After		False	True
440160130261	sitting-1	sitting		False	True
440160130271	down-1	down		False	True
440160130281	,-2	,		True	False
440160130291	we-2	we		False	True
440160130301	spoke-1	spoke		False	True
440160130311	to-2	to		False	True
440160130321	the-3	the		False	True
440160130331	women-1	women		False	True
440160130341	who-1	who		False	True
440160130351	had-1	had		False	True
440160130361	gathered-1	gathered		False	True
440160130371	there-1	there		False	True
440160130381	.-2	.		True	False
440160140011	Among-1	Among		False	True
440160140021	those-1	those		False	True
440160140031	listening-1	listening		False	True
440160140041	was-1	was		False	True
440160140051	a-1	a		False	True
440160140061	woman-1	woman		False	True
440160140071	named-1	named		False	True
440160140081	Lydia-1	Lydia		False	True
440160140091	,-1	,		True	False
440160140101	a-2	a		False	True
440160140111	dealer-1	dealer		False	True
440160140121	in-1	in		False	True
440160140131	purple-1	purple		False	True
440160140141	cloth-1	cloth		False	True
440160140151	from-1	from		False	True
440160140161	the-1	the		False	True
440160140171	city-1	city		False	True
440160140181	of-1	of		False	True
440160140191	Thyatira-1	Thyatira		False	True
440160140201	,-2	,		True	False
440160140211	who-1	who		False	True
440160140221	was-1	was		False	True
440160140231	a-3	a		False	True
440160140241	worshiper-1	worshiper		False	True
440160140251	of-2	of		False	True
440160140261	God-1	God		False	True
440160140271	.-1	.		True	False
440160140281	The-1	The		False	True
440160140291	Lord-1	Lord		False	True
440160140301	opened-1	opened		False	True
440160140311	her-1	her		False	True
440160140321	heart-1	heart		False	True
440160140331	to-1	to		False	True
440160140341	respond-1	respond		False	True
440160140351	to-2	to		False	True
440160140361	Paul’s-1	Paul’s		False	True
440160140371	message-1	message		False	True
440160140381	.-2	.		True	False
440160150011	And-1	And		False	True
440160150021	when-1	when		False	True
440160150031	she-1	she		False	True
440160150041	and-1	and		False	True
440160150051	her-1	her		False	True
440160150061	household-1	household		False	True
440160150071	had-1	had		False	True
440160150081	been-1	been		False	True
440160150091	baptized-1	baptized		False	True
440160150101	,-1	,		True	False
440160150111	she-1	she		False	True
440160150121	urged-1	urged		False	True
440160150131	us-1	us		False	True
440160150141	,-2	,		True	False
440160150151	“-1	“		True	False
440160150161	If-1	If		False	True
440160150171	you-1	you		False	True
440160150181	consider-1	consider		False	True
440160150191	me-1	me		False	True
440160150201	a-1	a		False	True
440160150211	believer-1	believer		False	True
440160150221	in-1	in		False	True
440160150231	the-1	the		False	True
440160150241	Lord-1	Lord		False	True
440160150251	,-3	,		True	False
440160150261	come-1	come		False	True
440160150271	and-1	and		False	True
440160150281	stay-1	stay		False	True
440160150291	at-1	at		False	True
440160150301	my-1	my		False	True
440160150311	house-1	house		False	True
440160150321	.-1	.		True	False
440160150331	And-2	And		False	True
440160150341	she-2	she		False	True
440160150351	persuaded-1	persuaded		False	True
440160150361	us-1	us		False	True
440160150371	.-2	.		True	False
440160160011	One-1	One		False	True
440160160021	day-1	day		False	True
440160160031	as-1	as		False	True
440160160041	we-1	we		False	True
440160160051	were-1	were		False	True
440160160061	going-1	going		False	True
440160160071	to-1	to		False	True
440160160081	the-1	the		False	True
440160160091	place-1	place		False	True
440160160101	of-1	of		False	True
440160160111	prayer-1	prayer		False	True
440160160121	,-1	,		True	False
440160160131	we-2	we		False	True
440160160141	were-2	were		False	True
440160160151	met-1	met		False	True
440160160161	by-1	by		False	True
440160160171	a-1	a		False	True
440160160181	slave-1	slave		False	True
440160160191	girl-1	girl		False	True
440160160201	with-1	with		False	True
440160160211	a-2	a		False	True
440160160221	spirit-1	spirit		False	True
440160160231	of-1	of		False	True
440160160241	divination-1	divination		False	True
440160160251	,-2	,		True	False
440160160261	who-1	who		False	True
440160160271	earned-1	earned		False	True
440160160281	a-3	a		False	True
440160160291	large-1	large		False	True
440160160301	income-1	income		False	True
440160160311	for-1	for		False	True
440160160321	her-1	her		False	True
440160160331	masters-1	masters		False	True
440160160341	by-2	by		False	True
440160160351	fortune-telling-1	fortune-telling		False	True
440160160361	.-1	.		True	False
440160170011	This-1	This		False	True
440160170021	girl-1	girl		False	True
440160170031	followed-1	followed		False	True
440160170041	Paul-1	Paul		False	True
440160170051	and-1	and		False	True
440160170061	the-1	the		False	True
440160170071	rest-1	rest		False	True
440160170081	of-1	of		False	True
440160170091	us-1	us		False	True
440160170101	,-1	,		True	False
440160170111	shouting-1	shouting		False	True
440160170121	,-2	,		True	False
440160170131	“-1	“		True	False
440160170141	These-1	These		False	True
440160170151	men-1	men		False	True
440160170161	are-1	are		False	True
440160170171	servants-1	servants		False	True
440160170181	of-1	of		False	True
440160170191	the-1	the		False	True
440160170201	Most-1	Most		False	True
440160170211	High-1	High		False	True
440160170221	God-1	God		False	True
440160170231	,-3	,		True	False
440160170241	who-1	who		False	True
440160170251	are-2	are		False	True
440160170261	proclaiming-1	proclaiming		False	True
440160170271	to-1	to		False	True
440160170281	you-1	you		False	True
440160170291	the-1	the		False	True
440160170301	way-1	way		False	True
440160170311	of-2	of		False	True
440160170321	salvation-1	salvation		False	True
440160170331	!-1	!		True	False
440160180011	She-1	She		False	True
440160180021	continued-1	continued		False	True
440160180031	this-1	this		False	True
440160180041	for-1	for		False	True
440160180051	many-1	many		False	True
440160180061	days-1	days		False	True
440160180071	.-1	.		True	False
440160180081	Eventually-1	Eventually		False	True
440160180091	Paul-1	Paul		False	True
440160180101	grew-1	grew		False	True
440160180111	so-1	so		False	True
440160180121	aggravated-1	aggravated		False	True
440160180131	that-1	that		False	True
440160180141	he-1	he		False	True
440160180151	turned-1	turned		False	True
440160180161	and-1	and		False	True
440160180171	said-1	said		False	True
440160180181	to-1	to		False	True
440160180191	the-1	the		False	True
440160180201	spirit-1	spirit		False	True
440160180211	,-1	,		True	False
440160180221	“-1	“		True	False
440160180231	In-1	In		False	True
440160180241	the-1	the		False	True
440160180251	name-1	name		False	True
440160180261	of-1	of		False	True
440160180271	Jesus-1	Jesus		False	True
440160180281	Christ-1	Christ		False	True
440160180291	I-1	I		False	True
440160180301	command-1	command		False	True
440160180311	you-1	you		False	True
440160180321	to-2	to		False	True
440160180331	come-1	come		False	True
440160180341	out-1	out		False	True
440160180351	of-2	of		False	True
440160180361	her-1	her		False	True
440160180371	!-1	!		True	False
440160180381	And-1	And		False	True
440160180391	the-1	the		False	True
440160180401	spirit-1	spirit		False	True
440160180411	left-1	left		False	True
440160180421	her-2	her		False	True
440160180431	at-1	at		False	True
440160180441	that-1	that		False	True
440160180451	very-1	very		False	True
440160180461	moment-1	moment		False	True
440160180471	.-2	.		True	False
440160190011	When-1	When		False	True
440160190021	the-1	the		False	True
440160190031	girl’s-1	girl’s		False	True
440160190041	owners-1	owners		False	True
440160190051	saw-1	saw		False	True
440160190061	that-1	that		False	True
440160190071	their-1	their		False	True
440160190081	hope-1	hope		False	True
440160190091	of-1	of		False	True
440160190101	making-1	making		False	True
440160190111	money-1	money		False	True
440160190121	was-1	was		False	True
440160190131	gone-1	gone		False	True
440160190141	,-1	,		True	False
440160190151	they-1	they		False	True
440160190161	seized-1	seized		False	True
440160190171	Paul-1	Paul		False	True
440160190181	and-1	and		False	True
440160190191	Silas-1	Silas		False	True
440160190201	and-1	and		False	True
440160190211	dragged-1	dragged		False	True
440160190221	them-1	them		False	True
440160190231	before-1	before		False	True
440160190241	the-1	the		False	True
440160190251	authorities-1	authorities		False	True
440160190261	in-1	in		False	True
440160190271	the-2	the		False	True
440160190281	marketplace-1	marketplace		False	True
440160190291	.-1	.		True	False
440160200011	They-1	They		False	True
440160200021	brought-1	brought		False	True
440160200031	them-1	them		False	True
440160200041	to-1	to		False	True
440160200051	the-1	the		False	True
440160200061	magistrates-1	magistrates		False	True
440160200071	and-1	and		False	True
440160200081	said-1	said		False	True
440160200091	,-1	,		True	False
440160200101	“-1	“		True	False
440160200111	These-1	These		False	True
440160200121	men-1	men		False	True
440160200131	are-1	are		False	True
440160200141	Jews-1	Jews		False	True
440160200151	and-2	and		False	True
440160200161	are-2	are		False	True
440160200171	throwing-1	throwing		False	True
440160200181	our-1	our		False	True
440160200191	city-1	city		False	True
440160200201	into-1	into		False	True
440160200211	turmoil-1	turmoil		False	True
440160210011	by-1	by		False	True
440160210021	promoting-1	promoting		False	True
440160210031	customs-1	customs		False	True
440160210041	that-1	that		False	True
440160210051	are-1	are		False	True
440160210061	unlawful-1	unlawful		False	True
440160210071	for-1	for		False	True
440160210081	us-1	us		False	True
440160210091	Romans-1	Romans		False	True
440160210101	to-1	to		False	True
440160210111	adopt-1	adopt		False	True
440160210121	or-1	or		False	True
440160210131	practice-1	practice		False	True
440160210141	.-1	.		True	False
440160220011	The-1	The		False	True
440160220021	crowd-1	crowd		False	True
440160220031	joined-1	joined		False	True
440160220041	in-1	in		False	True
440160220051	the-1	the		False	True
440160220061	attack-1	attack		False	True
440160220071	against-1	against		False	True
440160220081	Paul-1	Paul		False	True
440160220091	and-1	and		False	True
440160220101	Silas-1	Silas		False	True
440160220111	,-1	,		True	False
440160220121	and-2	and		False	True
440160220131	the-2	the		False	True
440160220141	magistrates-1	magistrates		False	True
440160220151	ordered-1	ordered		False	True
440160220161	that-1	that		False	True
440160220171	they-1	they		False	True
440160220181	be-1	be		False	True
440160220191	stripped-1	stripped		False	True
440160220201	and-1	and		False	True
440160220211	beaten-1	beaten		False	True
440160220221	with-1	with		False	True
440160220231	rods-1	rods		False	True
440160220241	.-1	.		True	False
440160230011	And-1	And		False	True
440160230021	after-1	after		False	True
440160230031	striking-1	striking		False	True
